CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2390981;CENTRO DE SAUDE DE ACORIZAL;CENTRO DE SAUDE/UNIDADE BASICA;445290;PSF URBANA;eSF;ACORIZAL;SUL MATOGROSSENSE;Setembro;Gestantes e puérperas;22;9;10;0;12;13;2;0;4;4;8;778;25;31,12
2390981;CENTRO DE SAUDE DE ACORIZAL;CENTRO DE SAUDE/UNIDADE BASICA;2177005;COMUNIDADES PROXIMAS DO CENTRO;eAP;ACORIZAL;SUL MATOGROSSENSE;Setembro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2390981;CENTRO DE SAUDE DE ACORIZAL;CENTRO DE SAUDE/UNIDADE BASICA;445282;PSF ZONA RURAL;eSF;ACORIZAL;SUL MATOGROSSENSE;Outubro;Gestantes e puérperas;6;2;3;1;6;3;0;0;2;2;4;267;9;29,67
2390981;CENTRO DE SAUDE DE ACORIZAL;CENTRO DE SAUDE/UNIDADE BASICA;445290;PSF URBANA;eSF;ACORIZAL;SUL MATOGROSSENSE;Outubro;Gestantes e puérperas;22;7;11;0;13;9;0;0;3;6;10;751;23;32,65
2390981;CENTRO DE SAUDE DE ACORIZAL;CENTRO DE SAUDE/UNIDADE BASICA;2177005;COMUNIDADES PROXIMAS DO CENTRO;eAP;ACORIZAL;SUL MATOGROSSENSE;Outubro;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
961426;ESF OPERARIO;CENTRO DE SAUDE/UNIDADE BASICA;2243792;ESF OPERARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;19;8;9;9;10;9;18;0;2;2;11;892;20;44,6
2472910;ESF GUARUJA;CENTRO DE SAUDE/UNIDADE BASICA;445312;ESF GUARUJA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;28;11;18;17;18;15;24;2;3;4;28;1540;32;48,13
2699494;ESF PRIMAVERA;CENTRO DE SAUDE/UNIDADE BASICA;445320;ESF PRIMAVERA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;26;6;13;13;8;8;14;0;3;2;22;1061;28;37,89
6612849;ESF CENTRAL;CENTRO DE SAUDE/UNIDADE BASICA;445363;ESF CENTRAL;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;23;9;14;14;17;10;21;1;3;1;18;1202;25;48,08
4068890;CENTRO MUNICIPAL DE SAUDE DE AGUA BOA;CENTRO DE SAUDE/UNIDADE BASICA;2166372;ATENCAO PRIMARIA DE SAUDE;eAP;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;1;1;2;2;1;2;1;0;0;1;2;136;2;68
4439368;ESF UNIVERSITARIO I;CENTRO DE SAUDE/UNIDADE BASICA;2424649;ESF UNIVERSITARIO I;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;35;15;24;23;19;17;34;4;6;5;28;1925;39;49,36
4152654;ESF RONCADOR;CENTRO DE SAUDE/UNIDADE BASICA;2314290;ESF RONCADOR;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;35;10;17;15;19;12;25;1;6;3;28;1574;39;40,36
2571889;ESF PA JARAGUA;CENTRO DE SAUDE/UNIDADE BASICA;1567047;ESF PA JARAGUA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;7;3;3;3;4;2;6;0;1;0;3;295;7;42,14
2472929;ESF DEODATO RODRIGUES BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;1528440;ESF PA SERRINHA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;5;2;2;2;2;2;3;0;1;0;3;203;5;40,6
2993139;ESF PA SANTA MARIA;CENTRO DE SAUDE/UNIDADE BASICA;2279576;ESF PA SANTA MARIA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;3;3;3;3;3;3;3;0;2;0;3;237;3;79
2472864;ESF CRISTALINO;CENTRO DE SAUDE/UNIDADE BASICA;445304;ESF CRISTALINO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;41;24;28;28;21;25;34;3;7;8;37;2345;43;54,53
4068904;ESF VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;445347;ESF VILA NOVA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;32;14;22;20;18;17;28;2;3;7;34;1805;38;47,5
7837348;ESF UNIVERSITARIO;CENTRO DE SAUDE/UNIDADE BASICA;1590936;ESF UNIVERSITARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Janeiro;Gestantes e puérperas;30;13;24;20;16;12;24;0;4;2;26;1569;34;46,15
961426;ESF OPERARIO;CENTRO DE SAUDE/UNIDADE BASICA;2243792;ESF OPERARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;21;8;11;10;9;11;20;0;1;3;14;993;21;47,29
2472910;ESF GUARUJA;CENTRO DE SAUDE/UNIDADE BASICA;445312;ESF GUARUJA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;26;15;19;20;20;13;24;2;3;3;25;1556;28;55,57
2699494;ESF PRIMAVERA;CENTRO DE SAUDE/UNIDADE BASICA;445320;ESF PRIMAVERA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;30;10;20;19;12;9;18;1;5;3;22;1371;30;45,7
6612849;ESF CENTRAL;CENTRO DE SAUDE/UNIDADE BASICA;445363;ESF CENTRAL;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;21;8;12;12;14;10;20;0;3;4;17;1110;22;50,45
4068890;CENTRO MUNICIPAL DE SAUDE DE AGUA BOA;CENTRO DE SAUDE/UNIDADE BASICA;2166372;ATENCAO PRIMARIA DE SAUDE;eAP;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;2;1;2;2;1;1;2;0;0;1;2;146;2;73
4439368;ESF UNIVERSITARIO I;CENTRO DE SAUDE/UNIDADE BASICA;2424649;ESF UNIVERSITARIO I;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;45;16;23;23;21;19;38;3;10;8;32;2187;49;44,63
4152654;ESF RONCADOR;CENTRO DE SAUDE/UNIDADE BASICA;2314290;ESF RONCADOR;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;36;10;18;15;22;16;26;2;6;3;30;1692;39;43,38
2571889;ESF PA JARAGUA;CENTRO DE SAUDE/UNIDADE BASICA;1567047;ESF PA JARAGUA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;8;3;3;3;5;3;7;0;1;0;3;332;8;41,5
2472929;ESF DEODATO RODRIGUES BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;1528440;ESF PA SERRINHA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;5;2;2;2;2;2;2;0;2;1;3;212;5;42,4
2993139;ESF PA SANTA MARIA;CENTRO DE SAUDE/UNIDADE BASICA;2279576;ESF PA SANTA MARIA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;3;3;4;4;3;3;3;0;3;0;3;264;4;66
2472864;ESF CRISTALINO;CENTRO DE SAUDE/UNIDADE BASICA;445304;ESF CRISTALINO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;38;20;25;25;18;20;33;1;10;9;32;2117;41;51,63
4068904;ESF VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;445347;ESF VILA NOVA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;30;15;22;20;14;17;26;1;5;9;31;1740;35;49,71
7837348;ESF UNIVERSITARIO;CENTRO DE SAUDE/UNIDADE BASICA;1590936;ESF UNIVERSITARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Fevereiro;Gestantes e puérperas;26;15;21;21;15;15;24;0;5;4;25;1565;28;55,89
961426;ESF OPERARIO;CENTRO DE SAUDE/UNIDADE BASICA;2243792;ESF OPERARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;22;6;11;10;9;9;20;0;3;3;15;994;22;45,18
2472910;ESF GUARUJA;CENTRO DE SAUDE/UNIDADE BASICA;445312;ESF GUARUJA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;30;16;21;20;20;16;26;2;4;1;30;1704;32;53,25
2699494;ESF PRIMAVERA;CENTRO DE SAUDE/UNIDADE BASICA;445320;ESF PRIMAVERA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;35;13;20;18;12;8;22;1;7;5;26;1538;35;43,94
6612849;ESF CENTRAL;CENTRO DE SAUDE/UNIDADE BASICA;445363;ESF CENTRAL;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;20;9;16;14;15;10;19;0;1;4;16;1136;21;54,1
4068890;CENTRO MUNICIPAL DE SAUDE DE AGUA BOA;CENTRO DE SAUDE/UNIDADE BASICA;2166372;ATENCAO PRIMARIA DE SAUDE;eAP;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;2;2;2;2;2;1;2;0;0;1;2;155;2;77,5
4439368;ESF UNIVERSITARIO I;CENTRO DE SAUDE/UNIDADE BASICA;2424649;ESF UNIVERSITARIO I;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;43;13;24;24;23;18;38;3;10;6;32;2149;44;48,84
4152654;ESF RONCADOR;CENTRO DE SAUDE/UNIDADE BASICA;2314290;ESF RONCADOR;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;39;15;30;26;28;22;29;3;15;8;37;2307;43;53,65
2571889;ESF PA JARAGUA;CENTRO DE SAUDE/UNIDADE BASICA;1567047;ESF PA JARAGUA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;6;2;2;2;3;3;5;0;1;1;3;258;6;43
2472929;ESF DEODATO RODRIGUES BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;1528440;ESF PA SERRINHA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;3;0;1;0;0;1;0;0;0;0;2;66;3;22
2993139;ESF PA SANTA MARIA;CENTRO DE SAUDE/UNIDADE BASICA;2279576;ESF PA SANTA MARIA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;4;2;3;3;2;2;3;0;3;2;2;238;4;59,5
2472864;ESF CRISTALINO;CENTRO DE SAUDE/UNIDADE BASICA;445304;ESF CRISTALINO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;40;16;21;21;16;19;34;0;9;6;28;1930;43;44,88
4068904;ESF VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;445347;ESF VILA NOVA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;26;14;23;22;15;15;20;1;4;6;29;1601;34;47,09
7837348;ESF UNIVERSITARIO;CENTRO DE SAUDE/UNIDADE BASICA;1590936;ESF UNIVERSITARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Março;Gestantes e puérperas;28;21;23;24;20;17;26;2;5;7;27;1828;33;55,39
961426;ESF OPERARIO;CENTRO DE SAUDE/UNIDADE BASICA;2243792;ESF OPERARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;13;7;8;7;7;7;12;0;2;3;12;715;13;55
2472910;ESF GUARUJA;CENTRO DE SAUDE/UNIDADE BASICA;445312;ESF GUARUJA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;30;18;21;20;20;17;26;2;11;5;29;1821;33;55,18
2699494;ESF PRIMAVERA;CENTRO DE SAUDE/UNIDADE BASICA;445320;ESF PRIMAVERA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;27;11;15;15;14;9;21;1;6;4;21;1323;28;47,25
6612849;ESF CENTRAL;CENTRO DE SAUDE/UNIDADE BASICA;445363;ESF CENTRAL;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;20;11;19;19;17;11;19;2;3;5;18;1316;22;59,82
4068890;CENTRO MUNICIPAL DE SAUDE DE AGUA BOA;CENTRO DE SAUDE/UNIDADE BASICA;2166372;ATENCAO PRIMARIA DE SAUDE;eAP;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4439368;ESF UNIVERSITARIO I;CENTRO DE SAUDE/UNIDADE BASICA;2424649;ESF UNIVERSITARIO I;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;37;8;21;21;18;15;30;1;8;4;30;1774;39;45,49
4152654;ESF RONCADOR;CENTRO DE SAUDE/UNIDADE BASICA;2314290;ESF RONCADOR;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;22;9;16;16;17;12;17;3;4;4;21;1291;24;53,79
2571889;ESF PA JARAGUA;CENTRO DE SAUDE/UNIDADE BASICA;1567047;ESF PA JARAGUA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;2;1;1;1;2;1;2;0;1;0;1;110;2;55
2472929;ESF DEODATO RODRIGUES BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;1528440;ESF PA SERRINHA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;2;1;2;2;1;2;1;0;0;0;2;119;2;59,5
2993139;ESF PA SANTA MARIA;CENTRO DE SAUDE/UNIDADE BASICA;2279576;ESF PA SANTA MARIA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;1;1;1;1;0;0;1;0;0;0;0;46;1;46
2472864;ESF CRISTALINO;CENTRO DE SAUDE/UNIDADE BASICA;445304;ESF CRISTALINO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;38;12;17;16;16;17;27;2;10;5;26;1712;41;41,76
4068904;ESF VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;445347;ESF VILA NOVA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;21;11;16;16;12;11;15;1;5;6;21;1236;25;49,44
7837348;ESF UNIVERSITARIO;CENTRO DE SAUDE/UNIDADE BASICA;1590936;ESF UNIVERSITARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Abril;Gestantes e puérperas;17;12;13;13;9;10;13;4;3;3;15;1025;19;53,95
961426;ESF OPERARIO;CENTRO DE SAUDE/UNIDADE BASICA;2243792;ESF OPERARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;28;12;21;19;13;17;24;0;5;6;23;1540;30;51,33
2472910;ESF GUARUJA;CENTRO DE SAUDE/UNIDADE BASICA;445312;ESF GUARUJA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;38;20;24;24;26;20;33;4;13;12;33;2261;40;56,53
2699494;ESF PRIMAVERA;CENTRO DE SAUDE/UNIDADE BASICA;445320;ESF PRIMAVERA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;40;17;25;24;21;14;32;2;6;5;32;2002;43;46,56
6612849;ESF CENTRAL;CENTRO DE SAUDE/UNIDADE BASICA;445363;ESF CENTRAL;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;21;12;16;16;15;13;21;3;3;4;20;1317;24;54,88
4068890;CENTRO MUNICIPAL DE SAUDE DE AGUA BOA;CENTRO DE SAUDE/UNIDADE BASICA;2166372;ATENCAO PRIMARIA DE SAUDE;eAP;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;1;1;2;2;1;2;1;1;1;0;2;154;2;77
4439368;ESF UNIVERSITARIO I;CENTRO DE SAUDE/UNIDADE BASICA;2424649;ESF UNIVERSITARIO I;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;47;18;31;30;28;23;41;5;13;9;40;2612;51;51,22
4152654;ESF RONCADOR;CENTRO DE SAUDE/UNIDADE BASICA;2314290;ESF RONCADOR;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;38;20;26;24;25;22;30;6;11;12;33;2261;43;52,58
2571889;ESF PA JARAGUA;CENTRO DE SAUDE/UNIDADE BASICA;1567047;ESF PA JARAGUA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;5;2;2;2;4;2;4;0;1;1;1;221;5;44,2
2472929;ESF DEODATO RODRIGUES BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;1528440;ESF PA SERRINHA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;4;0;4;4;2;2;1;1;0;0;4;202;4;50,5
2993139;ESF PA SANTA MARIA;CENTRO DE SAUDE/UNIDADE BASICA;2279576;ESF PA SANTA MARIA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;2;1;2;1;1;0;1;0;1;0;1;92;2;46
2472864;ESF CRISTALINO;CENTRO DE SAUDE/UNIDADE BASICA;445304;ESF CRISTALINO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;50;20;31;28;19;26;35;4;13;8;36;2480;52;47,69
4068904;ESF VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;445347;ESF VILA NOVA;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;29;15;24;23;23;21;21;3;6;11;32;1901;37;51,38
7837348;ESF UNIVERSITARIO;CENTRO DE SAUDE/UNIDADE BASICA;1590936;ESF UNIVERSITARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Maio;Gestantes e puérperas;28;20;20;21;23;16;23;5;5;10;27;1810;30;60,33
961426;ESF OPERARIO;CENTRO DE SAUDE/UNIDADE BASICA;2243792;ESF OPERARIO;eSF;ÁGUA BOA;SUL MATOGROSSENSE;Junho;Gestantes e puérperas;29;13;21;18;13;17;26;2;6;4;27;1613;31;52,03
